external_id;full_name;phone;email;birth_date;city
crm-1314;Морозова Светлана;8-917-9170732854;USER932.СВЕТ@MAIL.RU;1956-02-18;КРАСНОДАР
crm-3134;Козлова Екатерина Викторовна;+79895273212;user2220.екат@mail.ru;1973-04-05;Омск
crm-2777;Романов Евгений Олегович;+79489144756;user1968.евге@mail.ru;1955-02-28;Казань
crm-3461;петрова мария петровна;; USER2461.МАРИ@MAIL.RU ;25/11/1997;г. Екатеринбург
crm-3955;Александров Владимир Викторович;+79436773351;user2812.влад@mail.ru;1978-05-21;Самара
crm-4122;ГРИГОРЬЕВА ПОЛИНА АЛЕКСАНДРОВНА;8 (953) 750-15-48;;26/04/1997;САНКТ-ПЕТЕРБУРГ
crm-3866;РОМАНОВ ВАЛЕНТИН ВАСИЛЬЕВИЧ;;USER2742.ВАЛЕ@MAIL.RU;1955-11-26;НОВОСИБИРСК
crm-171;Соколова Татьяна Васильевна;+79409838542;user116.тать@mail.ru;1968-11-18;Москва
crm-2885;Александров Василий Васильевич;+79266377939;user2044.васи@mail.ru;1985-09-24;Пермь
crm-3867;РОМАНОВ ВАЛЕНТИН ВАСИЛЬЕВИЧ;79020258364;USER2742.ВАЛЕ@MAIL.RU;26.11.1955;г. Новосибирск
crm-1671;Смирнов Кирилл Олегович;+79622156501;user1195.кири@mail.ru;1962-03-10;Санкт-Петербург
crm-3817;Воробьёва Виктория Владимировна;+79525698536;user2710.викт@mail.ru;1995-02-18;Нижний Новгород
crm-63;Морозов Олег Михайлович;+79335664274;user42.олег@mail.ru;1997-08-13;Краснодар
crm-2322;Захарова Юлия Олеговна;+79120791945;user1664.юлия@mail.ru;1961-08-27;Новосибирск
crm-1881;Смирнов Максим Дмитриевич;+79139843020;user1341.макс@mail.ru;1983-12-20;Санкт-Петербург
crm-3939;Захарова Екатерина Петровна;+79162839953;user2796.екат@mail.ru;1962-04-06;Санкт-Петербург
crm-173;Новиков Евгений Сергеевич;+79875980798;user118.евге@mail.ru;1958-04-09;Екатеринбург
crm-3720;Васильев Игорь Павлович;+79091624103;user2641.игор@mail.ru;1962-10-25;Воронеж
crm-1666;Алексеев Евгений Борисович;+79498612106;user1191.евге@mail.ru;1990-11-08;Краснодар
crm-2676;ЗАХАРОВ ДЕНИС АНДРЕЕВИЧ;8-989-9899196255;;03/02/1973;ПЕРМЬ
crm-1941;ПЕТРОВ-ВОДКИН АНТОН НИКОЛАЕВИЧ;8 (963) 352-13-38;USER1381.АНТО@MAIL.RU;07/01/1994;Нижний Новгород г.
crm-446;ГРИГОРЬЕВ ВАДИМ ДМИТРИЕВИЧ;959 899 99 12;;1990-01-07;Омск г.
crm-1711;ПЕТРОВ ВАСИЛИЙ АНДРЕЕВИЧ;; USER1227.ВАСИ@MAIL.RU ;23/08/1965;ВОРОНЕЖ
crm-1899;Григорьев Артём Евгеньевич;+79311524508;user1358.артe@mail.ru;1986-03-28;Самара
crm-381;Зайцев Константин Алексеевич;+79613947079;user265.конс@mail.ru;1968-05-19;Краснодар
crm-3989;Захарова Дарья Васильевна;+79673925254;user2835.дарь@mail.ru;1961-02-01;Красноярск
crm-317;Михаил Зайцев;8-967-9670719010;;3.6.1955;г. Казань
crm-124;Егор Павлов;79131569730; USER86.ЕГОР@MAIL.RU ;1986-01-07;НИЖНИЙ НОВГОРОД
crm-210;Петрова Полина Павловна;+79900096806;user145.поли@mail.ru;1985-12-24;Новосибирск
crm-1880;Кузнёцова София Борисовна;8-909-9099348424;USER1340.СОФИ@MAIL.RU;07/11/1964;Санкт-Петербург г.
crm-3812;МОРОЗОВ ИВАН ИВАНОВИЧ;79717480142;;1970-03-10;НОВОСИБИРСК
crm-3943;Михайлов Антон Александрович;+79303965956;user2800.анто@mail.ru;1988-03-04;Ростов-на-Дону
crm-2770;Воробьёва Мария Игоревна;+79015958540;user1964.мари@mail.ru;1962-03-09;Санкт-Петербург
crm-733;Григорьева Татьяна Дмитриевна;+79346742668;user522.тать@mail.ru;1998-06-23;Екатеринбург
crm-4260;;;;99.99.9999;
crm-1441;Алексеев Артём;8 (921) 482-13-17;USER1028.АРТE@MAIL.RU;10.07.1983;г. Уфа
crm-3526;Волкова Вера Павловна;+79796566938;user2506.вера@mail.ru;1970-12-04;Пермь
crm-3537;Козлов Егор Петрович;+79088377376;user2514.егор@mail.ru;1977-06-07;Санкт-Петербург
crm-922;Лебедев Алексей Николаевич;+79035105010;user653.алек@mail.ru;1998-07-26;Самара
crm-2645;Захарова Татьяна Алексеевна;+79204340178;user1876.тать@mail.ru;1980-10-12;Волгоград
crm-4282;;;;99.99.9999;
crm-2739;Фролова Юлия Андреевна;+79632073094;user1944.юлия@mail.ru;1996-04-28;Пермь
crm-2164;Алексеев Пётр Алексеевич;+79271236084;user1550.пeтр@mail.ru;1988-08-14;Новосибирск
crm-3844;Степанова Ольга Сергеевна;+79402559257;user2727.ольг@mail.ru;1965-07-16;Воронеж
crm-3415;Кузнецов Борис Иванович;+79107678011;user2424.бори@mail.ru;1998-12-09;Омск
crm-3163;Константин Алексеев;+79231277767; USER2245.КОНС@MAIL.RU ;20.3.1956;Воронеж г.
crm-3873;Петров-Водкин Александр Владимирович;+79363726224;user2748.алек@mail.ru;1969-07-13;Москва
crm-598;козлов валентин павлович;+79026868345;USER423.ВАЛЕ@MAIL.RU;8.6.1980;г. Санкт-Петербург
crm-2134;Егоров Олег Владимирович;+79618605835;user1524.олег@mail.ru;1991-07-07;Краснодар
crm-3642;Римский-Корсаков София Владимировна;+79199868174;user2584.софи@mail.ru;1972-06-04;Уфа
crm-2077;Романова Вера Сергеевна;+79020791957;user1486.вера@mail.ru;1974-02-09;Москва
crm-1093;Морозов Фёдор Борисович;+79271812468;user769.фeдо@mail.ru;1959-08-03;Уфа
crm-462;Петров Владимир Александрович;+79962428960;user327.влад@mail.ru;1971-01-07;Москва
crm-2248;Кузнецов Тимофей Олегович;+79699676113;user1610.тимо@mail.ru;1992-09-07;Воронеж
crm-3665;Фёдорова Екатерина Сергеевна;+79690662950;user2597.екат@mail.ru;1998-02-09;Санкт-Петербург
crm-2879;Сергеева Татьяна Петровна;+79653608003;user2040.тать@mail.ru;1991-07-08;Нижний Новгород
crm-2625;Борисова Екатерина Ивановна;+79855516653;user1865.екат@mail.ru;1994-09-23;Красноярск
crm-3636;Попов Глеб Евгеньевич;+79548715953;user2581.глеб@mail.ru;1965-06-28;Волгоград
crm-1654;Петров-Водкин Юлия Алексеевна;+79522902991;user1180.юлия@mail.ru;1991-07-15;Ростов-на-Дону
crm-32;Макаров Борис Дмитриёвич;79272997397;;03.02.1970;Екатеринбург г.
crm-1924;Яковлев Михаил Алексеевич;+79565960657;user1372.миха@mail.ru;1985-01-20;Самара
crm-2623;Иванов Роман Алексеевич;+79600308736;user1863.рома@mail.ru;1998-09-24;Ростов-на-Дону
crm-3607;волков кирилл викторович;+79761324600;;16.11.1963;г. Воронеж
crm-599;Козлов Валёнтин Павлович;;USER423.ВАЛЕ@MAIL.RU;8.6.1980;г. Санкт-Петербург
crm-1375;Борисов Виктор Алексеевич;+79734902667;user978.викт@mail.ru;1966-03-23;Новосибирск
crm-1648;Римский-Корсаков Вадим Викторович;79006685488; USER1176.ВАДИ@MAIL.RU ;1974-06-05;Новосибирск г.
crm-1010;КОЗЛОВА СВЕТЛАНА ВЛАДИМИРОВНА;; USER711.СВЕТ@MAIL.RU ;1975-01-06;г. Санкт-Петербург
crm-3235;Римский-Корсаков Галина Алексеевна;+79857020480;user2298.гали@mail.ru;1983-08-07;Санкт-Петербург
crm-3182;Александров Павел Борисович;+79873683352;user2259.паве@mail.ru;1979-10-18;Нижний Новгород
crm-2677;Орлов Антон Дмитриевич;+79626591590;user1900.анто@mail.ru;1957-02-01;Самара
crm-3666;Борисов Валентин Владимирович;+79743822334;user2598.вале@mail.ru;1987-01-13;Нижний Новгород
crm-2616;КУЗНЕЦОВ ИГОРЬ НИКОЛАЕВИЧ;910 442 55 38; USER1860.ИГОР@MAIL.RU ;1995-05-03;НОВОСИБИРСК
crm-3452;Яковлев Сергей Сергеевич;+79099750344;user2456.серг@mail.ru;1985-07-24;Ростов-на-Дону
crm-197;Козлова Людмила Михайловна;+79734364665;user132.людм@mail.ru;1983-06-01;Краснодар
crm-2427;Орлов Антон Дмитриёвич;+79718138896; USER1730.АНТО@MAIL.RU ;1981-02-07;ЕКАТЕРИНБУРГ
crm-3749;Смирнов Борис Олегович;+79250823891;user2662.бори@mail.ru;1961-09-28;Уфа
crm-3282;Сергеев Фёдор Андреевич;+79749163977;user2332.фeдо@mail.ru;1955-10-22;Пермь
crm-620;Алексеев Владимир Петрович;+79011453147;user440.влад@mail.ru;1980-03-07;Краснодар
crm-2849;Орлов Денис Алексеевич;+79212445954;user2023.дени@mail.ru;1997-12-08;Санкт-Петербург
crm-710;Сергеев Артём Владимирович;+79313949792;user507.артe@mail.ru;1976-07-06;Пермь
crm-526;Андреева София Борисовна;+79737866262;user371.софи@mail.ru;1986-11-04;Москва
crm-495;Смирнова Людмила Сергеевна;+79165763768;user351.людм@mail.ru;1979-12-01;Волгоград
crm-2336;Орлов Денис Александрович;+79113828562;user1674.дени@mail.ru;1999-05-08;Пермь
crm-1876;СЕМЁНОВ МИХАИЛ ВЛАДИМИРОВИЧ;;USER1338.МИХА@MAIL.RU;1968-10-23;ВОЛГОГРАД
crm-4232;???;;;31.02.1990;
crm-2261;Фролов Юрий Васильевич;+79048191019;user1620.юрий@mail.ru;1966-02-19;Уфа
crm-677;Алексей Николаев;8-940-9407275334; USER485.АЛЕК@MAIL.RU ;19.4.1994;КРАСНОЯРСК
crm-2214;Петров Роман Владимирович;+79280017490;user1586.рома@mail.ru;1986-09-07;Нижний Новгород
crm-3442;Фёдоров Вадим Олегович;+79303045399;user2447.вади@mail.ru;1958-09-03;Москва
crm-884;сергеев сергей павлович;79945109830;;6.4.1995;г. Новосибирск
crm-2533;Соколов Алексей Павлович;+79278187707;user1808.алек@mail.ru;1998-08-04;Пермь
crm-300;Павлова Виктория Владимировна;+79709549518;user208.викт@mail.ru;1998-03-14;Москва
crm-64;Римский-Корсаков Павел Викторович;+79747271160;user43.паве@mail.ru;1993-08-07;Красноярск
crm-3564;Егоров Максим Михайлович;+79070261005;user2531.макс@mail.ru;1973-03-07;Москва
crm-119;Орлов Даниил Сергеевич;+79291165022;user83.дани@mail.ru;1992-05-08;Новосибирск
crm-1287;Семёнов  Максим  Дмитриевич;; USER912.МАКС@MAIL.RU ;27.3.1960;Краснодар г.
crm-4126;МОРОЗОВ ДЕНИС ВАСИЛЬЕВИЧ;8 (993) 669-97-60; USER2928.ДЕНИ@MAIL.RU ;10.06.1959;Казань г.
crm-3082;Иванов Фёдор Николаевич;+79165002663;user2179.фeдо@mail.ru;1968-03-05;Новосибирск
crm-675;Николаев Алексей Иванович;+79407275334;user485.алек@mail.ru;1994-04-19;Красноярск
crm-1678;Никитин Ярослав Олегович;+79643950971;user1202.ярос@mail.ru;1964-12-24;Москва
crm-2940;Зайцев Алексей Игоревич;+79767045504;user2079.алек@mail.ru;1967-02-09;Самара
crm-2364;Валентин Васильев;8-912-9121060515; USER1690.ВАЛЕ@MAIL.RU ;04/09/1967;РОСТОВ-НА-ДОНУ
crm-628;Сергеев Борис Николаевич;+79692662761;user448.бори@mail.ru;1976-07-22;Екатеринбург
crm-1079;Людмила Павлова;987 734 64 30; USER758.ЛЮДМ@MAIL.RU ;9.2.1982;САНКТ-ПЕТЕРБУРГ
crm-2789;Морозов Николай Андреевич;+79725000357;user1979.нико@mail.ru;1974-11-09;Уфа
crm-3188;Егоров Глеб Евгеньевич;+79772976236;user2265.глеб@mail.ru;1972-06-12;Самара
crm-1543;Сергеев Сергей Николаевич;+79385601694;user1102.серг@mail.ru;1966-12-23;Уфа
crm-122;Павлов Егор Владимирович;+79131569730;user86.егор@mail.ru;1986-01-07;Нижний Новгород
crm-4273;???;;;31.02.1990;
crm-86;Никитина София;8-908-9081367610;USER61.СОФИ@MAIL.RU;14.03.1960;г. Казань
crm-472;Семёнов Юрий;+79921472328; USER333.ЮРИЙ@MAIL.RU ;25.1.1979;Казань г.
crm-2507;Зайцева Ольга Александровна;+79249325365;user1788.ольг@mail.ru;1989-06-20;Краснодар
crm-3093;Воробьёв Тимофей Алексеевич;+79621673319;user2188.тимо@mail.ru;1970-09-01;Красноярск
